,Datapoint No.,P,Q,Total Counterfactual Points,SHAP fields,Common Points
989,197,2,5,0,6,0
990,198,2,0,0,5,0
991,198,2,1,0,5,0
992,198,2,3,30,5,0
993,198,2,4,0,6,0
994,198,2,5,0,6,0
995,199,3,0,0,2,0
996,199,3,1,0,8,0
997,199,3,2,15,9,0
998,199,3,4,4,3,0
999,199,3,5,0,2,0
1000,200,2,0,0,6,0
1001,200,2,1,0,3,0
1002,200,2,3,25,7,0
1003,200,2,4,0,8,0
1004,200,2,5,0,8,0
1005,201,2,0,0,7,0
1006,201,2,1,0,2,0
1007,201,2,3,41,7,0
1008,201,2,4,4,9,0
1009,201,2,5,0,9,0
1010,202,2,0,0,5,0
1011,202,2,1,0,5,0
1012,202,2,3,27,5,0
1013,202,2,4,2,6,0
1014,202,2,5,0,6,0
1015,203,2,0,0,8,0
1016,203,2,1,0,3,0
1017,203,2,3,5,8,0
1018,203,2,4,0,9,0
1019,203,2,5,0,8,0
1020,204,4,0,0,10,0
1021,204,4,1,0,10,0
1022,204,4,2,10,9,0
1023,204,4,3,33,6,0
1024,204,4,5,0,1,0
1025,205,3,0,0,5,0
1026,205,3,1,0,4,0
1027,205,3,2,36,5,0
1028,205,3,4,1,7,0
1029,205,3,5,0,7,0
1030,206,2,0,0,4,0
1031,206,2,1,0,5,0
1032,206,2,3,10,5,0
1033,206,2,4,1,6,0
1034,206,2,5,0,6,0
1035,207,3,0,0,4,0
1036,207,3,1,0,6,0
1037,207,3,2,47,6,0
1038,207,3,4,3,5,0
1039,207,3,5,0,5,0
1040,208,2,0,0,4,0
1041,208,2,1,0,6,0
1042,208,2,3,35,4,0
1043,208,2,4,2,5,0
1044,208,2,5,0,4,0
1045,209,3,0,0,3,0
1046,209,3,1,0,7,0
1047,209,3,2,31,7,0
1048,209,3,4,0,4,0
1049,209,3,5,0,4,0
1050,210,3,0,0,5,0
1051,210,3,1,0,5,0
1052,210,3,2,36,5,0
1053,210,3,4,2,6,0
1054,210,3,5,0,6,0
1055,211,2,0,0,7,0
1056,211,2,1,0,4,0
1057,211,2,3,7,7,0
1058,211,2,4,0,7,0
1059,211,2,5,0,7,0
1060,212,3,0,0,4,0
1061,212,3,1,0,6,0
1062,212,3,2,32,6,0
1063,212,3,4,1,5,0
1064,212,3,5,0,5,0
1065,213,4,0,0,7,0
1066,213,4,1,0,8,0
1067,213,4,2,21,8,0
1068,213,4,3,14,5,0
1069,213,4,5,0,3,0
1070,214,3,0,0,7,0
1071,214,3,1,0,7,0
1072,214,3,2,12,7,0
1073,214,3,4,34,4,0
1074,214,3,5,0,4,0
1075,215,3,0,0,3,0
1076,215,3,1,0,4,0
1077,215,3,2,15,4,0
1078,215,3,4,0,7,0
1079,215,3,5,0,7,0
1080,216,2,0,0,6,0
1081,216,2,1,0,4,0
1082,216,2,3,37,6,0
1083,216,2,4,3,7,0
1084,216,2,5,0,6,0
1085,217,2,0,0,6,0
1086,217,2,1,0,5,0
1087,217,2,3,24,6,0
1088,217,2,4,2,6,0
1089,217,2,5,0,6,0
1090,218,3,0,0,3,0
1091,218,3,1,0,4,0
1092,218,3,2,33,4,0
1093,218,3,4,2,7,0
1094,218,3,5,0,7,0
1095,219,2,0,0,6,0
1096,219,2,1,0,2,0
1097,219,2,3,14,7,0
1098,219,2,4,1,9,0
1099,219,2,5,0,9,0
1100,220,2,0,0,8,0
1101,220,2,1,0,1,0
1102,220,2,3,10,8,0
1103,220,2,4,0,9,0
1104,220,2,5,0,9,0
1105,221,3,0,0,2,0
1106,221,3,1,0,7,0
1107,221,3,2,41,7,0
1108,221,3,4,1,4,0
1109,221,3,5,0,4,0
1110,222,3,0,0,7,0
1111,222,3,1,0,7,0
1112,222,3,2,21,7,0
1113,222,3,4,9,4,0
1114,222,3,5,0,4,0
1115,223,3,0,0,4,0
1116,223,3,1,0,6,0
1117,223,3,2,24,7,0
1118,223,3,4,1,5,0
1119,223,3,5,0,5,0
1120,224,2,0,0,6,0
1121,224,2,1,0,5,0
1122,224,2,3,39,6,0
1123,224,2,4,1,6,0
1124,224,2,5,0,6,0
1125,225,2,0,0,7,0
1126,225,2,1,0,3,0
1127,225,2,3,21,7,0
1128,225,2,4,0,8,0
1129,225,2,5,0,8,0
1130,226,2,0,0,6,0
1131,226,2,1,0,4,0
1132,226,2,3,16,6,0
1133,226,2,4,0,7,0
1134,226,2,5,0,7,0
1135,227,3,0,0,9,0
1136,227,3,1,0,8,0
1137,227,3,2,7,8,0
1138,227,3,4,12,3,0
1139,227,3,5,0,3,0
1140,228,2,0,0,5,0
1141,228,2,1,0,6,0
1142,228,2,3,16,5,0
1143,228,2,4,0,5,0
1144,228,2,5,0,5,0
1145,229,2,0,0,4,0
1146,229,2,1,0,5,0
1147,229,2,3,24,5,0
1148,229,2,4,2,6,0
1149,229,2,5,0,6,0
1150,230,2,0,0,5,0
1151,230,2,1,0,6,0
1152,230,2,3,17,5,0
1153,230,2,4,0,5,0
1154,230,2,5,0,5,0
1155,231,2,0,0,8,0
1156,231,2,1,0,3,0
1157,231,2,3,17,8,0
1158,231,2,4,0,8,0
1159,231,2,5,0,8,0
1160,232,4,0,0,7,0
1161,232,4,1,0,7,0
1162,232,4,2,7,7,0
1163,232,4,3,15,3,0
1164,232,4,5,0,4,0
1165,233,3,0,0,2,0
1166,233,3,1,0,7,0
1167,233,3,2,11,8,0
1168,233,3,4,0,4,0
1169,233,3,5,0,4,0
1170,234,3,0,0,1,0
1171,234,3,1,0,6,0
1172,234,3,2,19,6,0
1173,234,3,4,11,5,0
1174,234,3,5,0,5,0
1175,235,3,0,0,2,0
1176,235,3,1,0,8,0
1177,235,3,2,15,9,0
1178,235,3,4,4,3,0
1179,235,3,5,0,2,0
1180,236,2,0,0,5,0
1181,236,2,1,0,5,0
1182,236,2,3,28,5,0
1183,236,2,4,4,6,0
1184,236,2,5,0,6,0
1185,237,3,0,0,3,0
1186,237,3,1,0,5,0
1187,237,3,2,23,7,0
1188,237,3,4,1,6,0
1189,237,3,5,0,5,0
1190,238,2,0,0,10,0
1191,238,2,1,0,1,0
1192,238,2,3,25,10,7
1193,238,2,4,0,10,0
1194,238,2,5,0,10,0
1195,239,2,0,0,5,0
1196,239,2,1,0,5,0
1197,239,2,3,3,5,0
1198,239,2,4,0,6,0
1199,239,2,5,0,6,0
1200,240,3,0,0,2,0
1201,240,3,1,0,6,0
1202,240,3,2,25,6,0
1203,240,3,4,8,5,0
1204,240,3,5,0,5,0
1205,241,2,0,0,8,0
1206,241,2,1,0,3,0
1207,241,2,3,13,7,0
1208,241,2,4,1,8,0
1209,241,2,5,0,9,0
1210,242,3,0,0,2,0
1211,242,3,1,0,4,0
1212,242,3,2,34,6,0
1213,242,3,4,1,7,0
1214,242,3,5,0,7,0
1215,243,3,0,0,1,0
1216,243,3,1,0,8,0
1217,243,3,2,15,8,0
1218,243,3,4,0,3,0
1219,243,3,5,0,3,0
1220,244,3,0,0,6,0
1221,244,3,1,0,5,0
1222,244,3,2,43,5,0
1223,244,3,4,3,5,0
1224,244,3,5,0,5,0
1225,245,2,0,0,4,0
1226,245,2,1,0,5,0
1227,245,2,3,30,5,0
1228,245,2,4,5,6,0
1229,245,2,5,0,6,0
1230,246,3,0,0,3,0
1231,246,3,1,0,5,0
1232,246,3,2,27,7,0
1233,246,3,4,2,6,0
1234,246,3,5,0,6,0
1235,247,2,0,0,8,0
1236,247,2,1,0,2,0
1237,247,2,3,17,9,0
1238,247,2,4,0,9,0
1239,247,2,5,0,8,0
1240,248,4,0,0,6,0
1241,248,4,1,0,7,0
1242,248,4,2,7,8,0
1243,248,4,3,31,5,0
1244,248,4,5,0,4,0
1245,249,2,0,0,5,0
1246,249,2,1,0,5,0
1247,249,2,3,2,5,0
1248,249,2,4,0,6,0
1249,249,2,5,0,6,0
1250,250,3,0,0,4,0
1251,250,3,1,0,3,0
1252,250,3,2,38,4,0
1253,250,3,4,1,8,0
1254,250,3,5,0,8,0
1255,251,3,0,0,3,0
1256,251,3,1,0,5,0
1257,251,3,2,23,8,0
1258,251,3,4,1,6,0
1259,251,3,5,0,5,0
1260,252,2,0,0,6,0
1261,252,2,1,0,4,0
1262,252,2,3,22,6,0
1263,252,2,4,1,7,0
1264,252,2,5,0,7,0
1265,253,2,0,0,5,0
1266,253,2,1,0,4,0
1267,253,2,3,17,6,0
1268,253,2,4,0,6,0
1269,253,2,5,0,6,0
1270,254,2,0,0,5,0
1271,254,2,1,0,6,0
1272,254,2,3,40,5,0
1273,254,2,4,1,5,0
1274,254,2,5,0,5,0
1275,255,2,0,0,6,0
1276,255,2,1,0,3,0
1277,255,2,3,10,6,0
1278,255,2,4,0,8,0
1279,255,2,5,0,7,0
1280,256,3,0,0,5,0
1281,256,3,1,0,4,0
1282,256,3,2,41,4,0
1283,256,3,4,3,7,0
1284,256,3,5,0,7,0
1285,257,3,0,0,3,0
1286,257,3,1,0,5,0
1287,257,3,2,13,5,0
1288,257,3,4,1,6,0
1289,257,3,5,0,6,0
1290,258,3,0,0,4,0
1291,258,3,1,0,6,0
1292,258,3,2,10,6,0
1293,258,3,4,3,5,0
1294,258,3,5,0,5,0
1295,259,4,0,0,9,0
1296,259,4,1,0,7,0
1297,259,4,2,32,7,0
1298,259,4,3,0,7,0
1299,259,4,5,0,4,0
1300,260,3,0,0,2,0
1301,260,3,1,0,7,0
1302,260,3,2,31,7,0
1303,260,3,4,0,4,0
1304,260,3,5,0,4,0
1305,261,3,0,0,5,0
1306,261,3,1,0,6,0
1307,261,3,2,11,6,0
1308,261,3,4,24,5,0
1309,261,3,5,0,5,0
1310,262,2,0,0,7,0
1311,262,2,1,0,4,0
1312,262,2,3,16,7,0
1313,262,2,4,1,7,0
1314,262,2,5,0,7,0
1315,263,4,0,0,7,0
1316,263,4,1,0,7,0
1317,263,4,2,6,7,0
1318,263,4,3,34,6,0
1319,263,4,5,0,4,0
1320,264,3,0,0,4,0
1321,264,3,1,0,5,0
1322,264,3,2,25,6,0
1323,264,3,4,3,6,0
1324,264,3,5,0,6,0
1325,265,3,0,0,8,0
1326,265,3,1,0,9,0
1327,265,3,2,11,8,0
1328,265,3,4,0,2,0
1329,265,3,5,0,3,0
1330,266,2,0,0,8,0
1331,266,2,1,0,2,0
1332,266,2,3,13,8,0
1333,266,2,4,0,10,0
1334,266,2,5,0,10,0
1335,267,2,0,0,8,0
1336,267,2,1,0,2,0
1337,267,2,3,5,8,0
1338,267,2,4,0,9,0
1339,267,2,5,0,8,0
1340,268,3,0,0,2,0
1341,268,3,1,0,7,0
1342,268,3,2,23,7,0
1343,268,3,4,0,4,0
1344,268,3,5,0,4,0
1345,269,3,0,0,5,0
1346,269,3,1,0,6,0
1347,269,3,2,32,7,0
1348,269,3,4,22,5,0
1349,269,3,5,0,4,0
1350,270,2,0,0,6,0
1351,270,2,1,0,5,0
1352,270,2,3,37,6,0
1353,270,2,4,4,6,0
1354,270,2,5,0,6,0
1355,271,3,0,0,4,0
1356,271,3,1,0,5,0
1357,271,3,2,37,5,0
1358,271,3,4,0,6,0
1359,271,3,5,0,6,0
1360,272,2,0,0,6,0
1361,272,2,1,0,5,0
1362,272,2,3,31,6,0
1363,272,2,4,0,7,0
1364,272,2,5,0,6,0
1365,273,2,0,0,6,0
1366,273,2,1,0,4,0
1367,273,2,3,2,6,0
1368,273,2,4,2,7,0
1369,273,2,5,0,7,0
1370,274,2,0,0,5,0
1371,274,2,1,0,6,0
1372,274,2,3,27,5,0
1373,274,2,4,6,7,0
1374,274,2,5,0,5,0
1375,275,3,0,0,4,0
1376,275,3,1,0,5,0
1377,275,3,2,41,5,0
1378,275,3,4,1,6,0
1379,275,3,5,0,6,0
1380,276,3,0,0,1,0
1381,276,3,1,0,6,0
1382,276,3,2,24,7,0
1383,276,3,4,3,5,0
1384,276,3,5,0,5,0
1385,277,3,0,0,6,0
1386,277,3,1,0,8,0
1387,277,3,2,39,8,0
1388,277,3,4,1,3,0
1389,277,3,5,0,3,0
1390,278,3,0,0,3,0
1391,278,3,1,0,7,0
1392,278,3,2,36,7,0
1393,278,3,4,0,4,0
1394,278,3,5,0,4,0
1395,279,2,0,0,7,0
1396,279,2,1,0,3,0
1397,279,2,3,16,7,0
1398,279,2,4,0,8,0
1399,279,2,5,0,8,0
1400,280,3,0,0,8,0
1401,280,3,1,0,8,0
1402,280,3,2,17,8,0
1403,280,3,4,16,3,0
1404,280,3,5,0,3,0
1405,281,2,0,0,8,0
1406,281,2,1,0,3,0
1407,281,2,3,16,8,0
1408,281,2,4,1,8,0
1409,281,2,5,0,8,0
1410,282,2,0,0,6,0
1411,282,2,1,0,4,0
1412,282,2,3,28,6,0
1413,282,2,4,3,7,0
1414,282,2,5,0,7,0
1415,283,2,0,0,7,0
1416,283,2,1,0,4,0
1417,283,2,3,25,7,0
1418,283,2,4,0,7,0
1419,283,2,5,0,7,0
1420,284,2,0,0,7,0
1421,284,2,1,0,2,0
1422,284,2,3,20,7,0
1423,284,2,4,2,9,0
1424,284,2,5,0,9,0
1425,285,3,0,0,1,0
1426,285,3,1,0,5,0
1427,285,3,2,34,6,0
1428,285,3,4,15,6,0
1429,285,3,5,0,6,0
1430,286,2,0,0,6,0
1431,286,2,1,0,4,0
1432,286,2,3,5,6,0
1433,286,2,4,1,7,0
1434,286,2,5,0,7,0
1435,287,3,0,0,5,0
1436,287,3,1,0,4,0
1437,287,3,2,37,4,0
1438,287,3,4,3,7,0
1439,287,3,5,0,7,0
1440,288,2,0,0,7,0
1441,288,2,1,0,4,0
1442,288,2,3,25,7,0
1443,288,2,4,1,7,0
1444,288,2,5,0,7,0
1445,289,2,0,0,6,0
1446,289,2,1,0,5,0
1447,289,2,3,26,6,0
1448,289,2,4,18,6,0
1449,289,2,5,0,6,0
1450,290,3,0,0,4,0
1451,290,3,1,0,5,0
1452,290,3,2,44,5,0
1453,290,3,4,3,6,0
1454,290,3,5,0,6,0
1455,291,4,0,0,5,0
1456,291,4,1,0,8,0
1457,291,4,2,7,9,0
1458,291,4,3,37,4,0
1459,291,4,5,0,3,0
1460,292,2,0,0,5,0
1461,292,2,1,0,6,0
1462,292,2,3,30,5,0
1463,292,2,4,12,5,0
1464,292,2,5,0,5,0
1465,293,2,0,0,6,0
1466,293,2,1,0,5,0
1467,293,2,3,29,6,0
1468,293,2,4,1,6,0
1469,293,2,5,0,6,0
1470,294,2,0,0,7,0
1471,294,2,1,0,4,0
1472,294,2,3,0,7,0
1473,294,2,4,0,7,0
1474,294,2,5,0,7,0
1475,295,4,0,0,7,0
1476,295,4,1,0,8,0
1477,295,4,2,17,8,0
1478,295,4,3,41,4,0
1479,295,4,5,0,3,0
1480,296,2,0,0,8,0
1481,296,2,1,0,2,0
1482,296,2,3,15,8,0
1483,296,2,4,0,9,0
1484,296,2,5,0,9,0
1485,297,3,0,0,5,0
1486,297,3,1,0,6,0
1487,297,3,2,7,7,0
1488,297,3,4,32,5,0
1489,297,3,5,0,5,0
1490,298,3,0,0,2,0
1491,298,3,1,0,8,0
1492,298,3,2,15,9,0
1493,298,3,4,0,3,0
1494,298,3,5,0,3,0
1495,299,4,0,0,8,0
1496,299,4,1,0,8,0
1497,299,4,2,12,8,0
1498,299,4,3,27,8,0
1499,299,4,5,0,3,0
1500,300,3,0,0,6,0
1501,300,3,1,0,4,0
1502,300,3,2,39,4,0
1503,300,3,4,4,7,0
1504,300,3,5,0,7,0
1505,301,2,0,0,8,0
1506,301,2,1,0,3,0
1507,301,2,3,17,8,0
1508,301,2,4,0,8,0
1509,301,2,5,0,8,0
1510,302,3,0,0,2,0
1511,302,3,1,0,8,0
1512,302,3,2,28,9,0
1513,302,3,4,0,3,0
1514,302,3,5,0,3,0
1515,303,2,0,0,4,0
1516,303,2,1,0,7,0
1517,303,2,3,37,4,0
1518,303,2,4,1,4,0
1519,303,2,5,0,4,0
1520,304,2,0,0,7,0
1521,304,2,1,0,2,0
1522,304,2,3,12,7,0
1523,304,2,4,0,9,0
1524,304,2,5,0,9,0
1525,305,2,0,0,6,0
1526,305,2,1,0,3,0
1527,305,2,3,15,6,0
1528,305,2,4,1,8,0
1529,305,2,5,0,7,0
1530,306,3,0,0,1,0
1531,306,3,1,0,5,0
1532,306,3,2,30,5,0
1533,306,3,4,6,6,0
1534,306,3,5,0,6,0
1535,307,3,0,0,3,0
1536,307,3,1,0,6,0
1537,307,3,2,30,7,0
1538,307,3,4,2,5,0
1539,307,3,5,0,5,0
1540,308,4,0,0,7,0
1541,308,4,1,0,7,0
1542,308,4,2,9,7,0
1543,308,4,3,27,6,0
1544,308,4,5,0,4,0
1545,309,3,0,0,7,0
1546,309,3,1,0,7,0
1547,309,3,2,14,7,0
1548,309,3,4,38,4,0
1549,309,3,5,0,4,0
1550,310,3,0,0,4,0
1551,310,3,1,0,5,0
1552,310,3,2,14,6,0
1553,310,3,4,1,6,0
1554,310,3,5,0,6,0
1555,311,3,0,0,2,0
1556,311,3,1,0,5,0
1557,311,3,2,19,8,0
1558,311,3,4,2,6,0
1559,311,3,5,0,5,0
1560,312,2,0,0,5,0
1561,312,2,1,0,5,0
1562,312,2,3,23,6,0
1563,312,2,4,0,6,0
1564,312,2,5,0,6,0
1565,313,3,0,0,4,0
1566,313,3,1,0,4,0
1567,313,3,2,37,4,0
1568,313,3,4,3,7,0
1569,313,3,5,0,7,0
1570,314,2,0,0,6,0
1571,314,2,1,0,4,0
1572,314,2,3,20,7,0
1573,314,2,4,5,7,0
1574,314,2,5,0,7,0
1575,315,3,0,0,4,0
1576,315,3,1,0,5,0
1577,315,3,2,21,5,0
1578,315,3,4,0,6,0
1579,315,3,5,0,6,0
1580,316,2,0,0,6,0
1581,316,2,1,0,5,0
1582,316,2,3,25,6,0
1583,316,2,4,8,6,0
1584,316,2,5,0,6,0
1585,317,2,0,0,7,0
1586,317,2,1,0,4,0
1587,317,2,3,17,8,0
1588,317,2,4,2,8,0
1589,317,2,5,0,7,0
1590,318,3,0,0,5,0
1591,318,3,1,0,8,0
1592,318,3,2,17,8,0
1593,318,3,4,32,3,0
1594,318,3,5,0,3,0
1595,319,2,0,0,8,0
1596,319,2,1,0,3,0
1597,319,2,3,24,8,0
1598,319,2,4,0,8,0
1599,319,2,5,0,8,0
,,,,8426,,8
,,,,5.26625,,0.09
