,Datapoint No.,P,Q,Total Counterfactual Points,SHAP fields,Common Points
986,197,3,1,0,8,0
987,197,3,2,27,4,0
988,197,3,4,0,8,0
989,197,3,5,0,6,0
990,198,3,0,0,2,0
991,198,3,1,0,6,0
992,198,3,2,25,4,0
993,198,3,4,24,6,0
994,198,3,5,0,5,0
995,199,3,0,0,8,0
996,199,3,1,0,8,0
997,199,3,2,9,8,0
998,199,3,4,5,5,0
999,199,3,5,0,5,0
1000,200,2,0,0,6,0
1001,200,2,1,2,5,0
1002,200,2,3,14,6,0
1003,200,2,4,1,8,0
1004,200,2,5,0,6,0
1005,201,2,0,0,7,0
1006,201,2,1,0,7,0
1007,201,2,3,6,7,0
1008,201,2,4,0,6,0
1009,201,2,5,0,7,0
1010,202,2,0,0,4,0
1011,202,2,1,0,6,0
1012,202,2,3,20,6,0
1013,202,2,4,0,7,0
1014,202,2,5,0,6,0
1015,203,3,0,0,3,0
1016,203,3,1,0,6,0
1017,203,3,2,36,4,0
1018,203,3,4,0,8,0
1019,203,3,5,0,8,0
1020,204,3,0,1,7,0
1021,204,3,1,1,8,0
1022,204,3,2,16,11,16
1023,204,3,4,0,0,0
1024,204,3,5,0,2,0
1025,205,2,0,0,7,0
1026,205,2,1,0,5,0
1027,205,2,3,21,7,0
1028,205,2,4,0,9,0
1029,205,2,5,0,7,0
1030,206,2,0,0,2,0
1031,206,2,1,0,6,0
1032,206,2,3,31,6,0
1033,206,2,4,0,6,0
1034,206,2,5,0,9,0
1035,207,2,0,0,5,0
1036,207,2,1,0,6,0
1037,207,2,3,34,5,0
1038,207,2,4,24,4,0
1039,207,2,5,0,4,0
1040,208,1,0,0,9,0
1041,208,1,2,22,5,0
1042,208,1,3,20,6,0
1043,208,1,4,4,4,0
1044,208,1,5,0,2,0
1045,209,2,0,0,8,0
1046,209,2,1,2,8,0
1047,209,2,3,11,5,0
1048,209,2,4,0,4,0
1049,209,2,5,0,5,0
1050,210,2,0,0,6,0
1051,210,2,1,0,7,0
1052,210,2,3,4,4,0
1053,210,2,4,9,3,0
1054,210,2,5,0,0,0
1055,211,2,0,0,6,0
1056,211,2,1,0,6,0
1057,211,2,3,0,7,0
1058,211,2,4,0,5,0
1059,211,2,5,0,9,0
1060,212,3,0,0,8,0
1061,212,3,1,0,9,0
1062,212,3,2,26,7,0
1063,212,3,4,0,4,0
1064,212,3,5,1,4,0
1065,213,3,0,0,7,0
1066,213,3,1,0,6,0
1067,213,3,2,22,9,0
1068,213,3,4,0,1,0
1069,213,3,5,0,5,0
1070,214,3,0,0,8,0
1071,214,3,1,9,7,0
1072,214,3,2,10,8,0
1073,214,3,4,23,4,0
1074,214,3,5,0,3,0
1075,215,3,0,0,5,0
1076,215,3,1,1,5,0
1077,215,3,2,10,4,0
1078,215,3,4,1,4,0
1079,215,3,5,0,6,0
1080,216,3,0,0,5,0
1081,216,3,1,0,6,0
1082,216,3,2,32,7,0
1083,216,3,4,0,3,0
1084,216,3,5,0,6,0
1085,217,3,0,0,3,0
1086,217,3,1,0,5,0
1087,217,3,2,20,5,0
1088,217,3,4,0,8,0
1089,217,3,5,0,6,0
1090,218,2,0,0,5,0
1091,218,2,1,0,5,0
1092,218,2,3,24,7,0
1093,218,2,4,2,9,0
1094,218,2,5,0,8,0
1095,219,3,0,0,5,0
1096,219,3,1,0,5,0
1097,219,3,2,38,5,0
1098,219,3,4,0,9,0
1099,219,3,5,0,8,0
1100,220,3,0,0,3,0
1101,220,3,1,0,6,0
1102,220,3,2,25,8,0
1103,220,3,4,0,8,0
1104,220,3,5,0,7,0
1105,221,2,0,0,9,0
1106,221,2,1,0,8,0
1107,221,2,3,15,3,0
1108,221,2,4,0,3,0
1109,221,2,5,0,3,0
1110,222,2,0,0,9,0
1111,222,2,1,0,8,0
1112,222,2,3,21,4,0
1113,222,2,4,0,8,0
1114,222,2,5,0,4,0
1115,223,3,0,0,10,0
1116,223,3,1,0,8,0
1117,223,3,2,18,6,0
1118,223,3,4,1,6,0
1119,223,3,5,0,7,0
1120,224,3,0,0,5,0
1121,224,3,1,1,6,0
1122,224,3,2,15,5,0
1123,224,3,4,9,8,0
1124,224,3,5,0,8,0
1125,225,3,0,0,4,0
1126,225,3,1,0,4,0
1127,225,3,2,20,5,0
1128,225,3,4,0,8,0
1129,225,3,5,0,8,0
1130,226,3,0,0,4,0
1131,226,3,1,0,3,0
1132,226,3,2,31,6,0
1133,226,3,4,0,7,0
1134,226,3,5,0,7,0
1135,227,2,0,0,7,0
1136,227,2,1,0,8,0
1137,227,2,3,21,6,0
1138,227,2,4,2,3,0
1139,227,2,5,5,4,0
1140,228,2,0,0,6,0
1141,228,2,1,0,6,0
1142,228,2,3,1,4,0
1143,228,2,4,2,8,0
1144,228,2,5,0,5,0
1145,229,2,0,0,4,0
1146,229,2,1,0,5,0
1147,229,2,3,29,6,0
1148,229,2,4,4,5,0
1149,229,2,5,0,8,0
1150,230,4,0,0,6,0
1151,230,4,1,0,9,0
1152,230,4,2,26,7,0
1153,230,4,3,4,2,0
1154,230,4,5,0,4,0
1155,231,3,0,0,4,0
1156,231,3,1,0,4,0
1157,231,3,2,18,2,0
1158,231,3,4,0,6,0
1159,231,3,5,0,9,0
1160,232,4,0,0,7,0
1161,232,4,1,3,6,0
1162,232,4,2,11,7,0
1163,232,4,3,15,6,0
1164,232,4,5,0,6,0
1165,233,2,0,0,4,0
1166,233,2,1,0,3,0
1167,233,2,3,25,4,0
1168,233,2,4,0,4,0
1169,233,2,5,0,4,0
1170,234,2,0,0,5,0
1171,234,2,1,0,8,0
1172,234,2,3,20,7,0
1173,234,2,4,0,2,0
1174,234,2,5,0,4,0
1175,235,3,0,0,8,0
1176,235,3,1,0,8,0
1177,235,3,2,9,8,0
1178,235,3,4,5,5,0
1179,235,3,5,0,5,0
1180,236,2,0,0,4,0
1181,236,2,1,0,4,0
1182,236,2,3,5,7,0
1183,236,2,4,8,8,0
1184,236,2,5,0,7,0
1185,237,3,0,0,3,0
1186,237,3,1,0,6,0
1187,237,3,2,13,8,0
1188,237,3,4,0,5,0
1189,237,3,5,0,5,0
1190,238,2,0,0,5,0
1191,238,2,1,0,4,0
1192,238,2,3,15,9,0
1193,238,2,4,0,6,0
1194,238,2,5,1,9,0
1195,239,2,0,0,4,0
1196,239,2,1,0,3,0
1197,239,2,3,0,11,0
1198,239,2,4,0,5,0
1199,239,2,5,0,7,0
1200,240,3,0,2,5,0
1201,240,3,1,2,8,0
1202,240,3,2,21,8,0
1203,240,3,4,12,4,0
1204,240,3,5,0,4,0
1205,241,2,0,0,5,0
1206,241,2,1,0,6,0
1207,241,2,3,13,7,0
1208,241,2,4,0,6,0
1209,241,2,5,0,8,0
1210,242,3,0,0,5,0
1211,242,3,1,0,5,0
1212,242,3,2,36,5,0
1213,242,3,4,0,7,0
1214,242,3,5,0,7,0
1215,243,3,0,0,9,0
1216,243,3,1,0,9,0
1217,243,3,2,14,8,0
1218,243,3,4,0,1,0
1219,243,3,5,0,3,0
1220,244,3,0,0,8,0
1221,244,3,1,1,7,0
1222,244,3,2,21,6,0
1223,244,3,4,0,5,0
1224,244,3,5,0,4,0
1225,245,3,0,0,6,0
1226,245,3,1,0,5,0
1227,245,3,2,24,6,0
1228,245,3,4,7,4,0
1229,245,3,5,0,4,0
1230,246,2,0,0,7,0
1231,246,2,1,0,6,0
1232,246,2,3,6,4,0
1233,246,2,4,2,7,0
1234,246,2,5,0,5,0
1235,247,2,0,0,5,0
1236,247,2,1,0,4,0
1237,247,2,3,15,8,0
1238,247,2,4,0,8,0
1239,247,2,5,0,7,0
1240,248,4,0,0,8,0
1241,248,4,1,5,8,0
1242,248,4,2,14,11,14
1243,248,4,3,16,7,0
1244,248,4,5,0,3,0
1245,249,2,0,0,6,0
1246,249,2,1,0,5,0
1247,249,2,3,0,7,0
1248,249,2,4,0,7,0
1249,249,2,5,0,5,0
1250,250,3,0,0,9,0
1251,250,3,1,0,5,0
1252,250,3,2,38,8,0
1253,250,3,4,0,5,0
1254,250,3,5,0,5,0
1255,251,2,0,0,8,0
1256,251,2,1,0,8,0
1257,251,2,3,10,3,0
1258,251,2,4,2,10,0
1259,251,2,5,0,4,0
1260,252,2,0,0,7,0
1261,252,2,1,0,6,0
1262,252,2,3,11,8,0
1263,252,2,4,0,3,0
1264,252,2,5,0,7,0
1265,253,3,0,0,5,0
1266,253,3,1,0,5,0
1267,253,3,2,29,5,0
1268,253,3,4,0,8,0
1269,253,3,5,0,6,0
1270,254,3,0,0,0,0
1271,254,3,1,0,6,0
1272,254,3,2,24,6,0
1273,254,3,4,3,9,0
1274,254,3,5,0,7,0
1275,255,2,0,0,6,0
1276,255,2,1,1,3,0
1277,255,2,3,8,5,0
1278,255,2,4,0,6,0
1279,255,2,5,0,8,0
1280,256,3,0,1,5,0
1281,256,3,1,0,6,0
1282,256,3,2,21,4,0
1283,256,3,4,1,9,0
1284,256,3,5,0,7,0
1285,257,3,0,0,4,0
1286,257,3,1,0,5,0
1287,257,3,2,19,5,0
1288,257,3,4,3,5,0
1289,257,3,5,0,5,0
1290,258,3,0,0,7,0
1291,258,3,1,0,8,0
1292,258,3,2,27,5,0
1293,258,3,4,3,5,0
1294,258,3,5,0,2,0
1295,259,3,0,0,8,0
1296,259,3,1,0,6,0
1297,259,3,2,10,8,0
1298,259,3,4,0,5,0
1299,259,3,5,0,4,0
1300,260,2,0,0,7,0
1301,260,2,1,0,8,0
1302,260,2,3,18,6,0
1303,260,2,4,1,6,0
1304,260,2,5,0,5,0
1305,261,3,0,0,5,0
1306,261,3,1,0,3,0
1307,261,3,2,12,2,0
1308,261,3,4,9,6,0
1309,261,3,5,0,6,0
1310,262,2,0,0,7,0
1311,262,2,1,0,4,0
1312,262,2,3,9,2,0
1313,262,2,4,0,5,0
1314,262,2,5,0,7,0
1315,263,4,0,0,6,0
1316,263,4,1,0,8,0
1317,263,4,2,14,8,0
1318,263,4,3,19,8,0
1319,263,4,5,0,6,0
1320,264,3,0,0,5,0
1321,264,3,1,0,6,0
1322,264,3,2,21,7,0
1323,264,3,4,0,7,0
1324,264,3,5,0,5,0
1325,265,4,0,0,10,0
1326,265,4,1,0,8,0
1327,265,4,2,15,7,0
1328,265,4,3,15,3,0
1329,265,4,5,0,3,0
1330,266,2,0,0,5,0
1331,266,2,1,0,7,0
1332,266,2,3,16,9,0
1333,266,2,4,0,7,0
1334,266,2,5,0,7,0
1335,267,2,0,0,4,0
1336,267,2,1,0,4,0
1337,267,2,3,8,8,0
1338,267,2,4,2,8,0
1339,267,2,5,0,8,0
1340,268,3,0,0,8,0
1341,268,3,1,0,5,0
1342,268,3,2,13,9,0
1343,268,3,4,0,5,0
1344,268,3,5,0,3,0
1345,269,2,0,0,6,0
1346,269,2,1,0,10,0
1347,269,2,3,17,5,0
1348,269,2,4,0,3,0
1349,269,2,5,0,4,0
1350,270,3,0,0,5,0
1351,270,3,1,0,5,0
1352,270,3,2,12,4,0
1353,270,3,4,1,7,0
1354,270,3,5,0,6,0
1355,271,2,0,0,7,0
1356,271,2,1,0,4,0
1357,271,2,3,29,5,0
1358,271,2,4,0,5,0
1359,271,2,5,0,6,0
1360,272,3,0,0,5,0
1361,272,3,1,0,4,0
1362,272,3,2,15,7,0
1363,272,3,4,0,7,0
1364,272,3,5,0,6,0
1365,273,3,0,0,5,0
1366,273,3,1,0,5,0
1367,273,3,2,27,5,0
1368,273,3,4,2,7,0
1369,273,3,5,0,4,0
1370,274,2,0,0,6,0
1371,274,2,1,0,4,0
1372,274,2,3,4,7,0
1373,274,2,4,19,4,0
1374,274,2,5,0,4,0
1375,275,2,0,0,4,0
1376,275,2,1,0,6,0
1377,275,2,3,18,10,0
1378,275,2,4,0,3,0
1379,275,2,5,0,6,0
1380,276,3,0,1,7,0
1381,276,3,1,0,5,0
1382,276,3,2,19,6,0
1383,276,3,4,0,7,0
1384,276,3,5,0,6,0
1385,277,4,0,0,5,0
1386,277,4,1,0,8,0
1387,277,4,2,31,7,0
1388,277,4,3,10,5,0
1389,277,4,5,0,5,0
1390,278,2,0,0,6,0
1391,278,2,1,0,8,0
1392,278,2,3,10,8,0
1393,278,2,4,0,2,0
1394,278,2,5,0,4,0
1395,279,3,0,0,6,0
1396,279,3,1,0,4,0
1397,279,3,2,38,6,0
1398,279,3,4,0,11,0
1399,279,3,5,0,6,0
1400,280,2,0,0,9,0
1401,280,2,1,0,10,0
1402,280,2,3,9,6,0
1403,280,2,4,8,2,0
1404,280,2,5,0,1,0
1405,281,3,0,0,4,0
1406,281,3,1,0,5,0
1407,281,3,2,35,7,0
1408,281,3,4,0,9,0
1409,281,3,5,0,8,0
1410,282,2,0,0,4,0
1411,282,2,1,0,5,0
1412,282,2,3,26,9,0
1413,282,2,4,4,10,0
1414,282,2,5,0,6,0
1415,283,2,0,0,5,0
1416,283,2,1,0,5,0
1417,283,2,3,14,6,0
1418,283,2,4,1,7,0
1419,283,2,5,0,7,0
1420,284,2,0,0,6,0
1421,284,2,1,0,6,0
1422,284,2,3,4,5,0
1423,284,2,4,0,10,0
1424,284,2,5,0,7,0
1425,285,3,0,1,6,0
1426,285,3,1,0,8,0
1427,285,3,2,22,5,0
1428,285,3,4,0,5,0
1429,285,3,5,0,3,0
1430,286,2,0,0,3,0
1431,286,2,1,0,4,0
1432,286,2,3,0,8,0
1433,286,2,4,1,6,0
1434,286,2,5,0,7,0
1435,287,2,0,0,10,0
1436,287,2,1,0,8,0
1437,287,2,3,17,6,0
1438,287,2,4,4,6,0
1439,287,2,5,0,7,0
1440,288,3,0,0,3,0
1441,288,3,1,0,6,0
1442,288,3,2,16,6,0
1443,288,3,4,0,7,0
1444,288,3,5,0,8,0
1445,289,3,0,0,5,0
1446,289,3,1,1,5,0
1447,289,3,2,40,5,0
1448,289,3,4,8,8,0
1449,289,3,5,0,8,0
1450,290,2,0,0,4,0
1451,290,2,1,0,3,0
1452,290,2,3,0,6,0
1453,290,2,4,0,6,0
1454,290,2,5,0,7,0
1455,291,3,0,0,8,0
1456,291,3,1,0,8,0
1457,291,3,2,14,10,6
1458,291,3,4,1,2,0
1459,291,3,5,0,1,0
1460,292,2,0,0,8,0
1461,292,2,1,0,8,0
1462,292,2,3,22,4,0
1463,292,2,4,0,5,0
1464,292,2,5,0,4,0
1465,293,3,0,0,4,0
1466,293,3,1,0,3,0
1467,293,3,2,39,6,0
1468,293,3,4,0,5,0
1469,293,3,5,0,5,0
1470,294,2,0,0,3,0
1471,294,2,1,0,4,0
1472,294,2,3,0,8,0
1473,294,2,4,0,6,0
1474,294,2,5,0,8,0
1475,295,3,0,0,9,0
1476,295,3,1,0,5,0
1477,295,3,2,14,9,0
1478,295,3,4,1,3,0
1479,295,3,5,0,4,0
1480,296,2,0,0,3,0
1481,296,2,1,0,5,0
1482,296,2,3,9,10,0
1483,296,2,4,1,9,0
1484,296,2,5,0,8,0
1485,297,3,0,1,7,0
1486,297,3,1,0,8,0
1487,297,3,2,7,9,0
1488,297,3,4,28,3,0
1489,297,3,5,0,5,0
1490,298,3,0,0,7,0
1491,298,3,1,0,10,0
1492,298,3,2,12,9,0
1493,298,3,4,6,5,0
1494,298,3,5,0,2,0
1495,299,3,0,0,8,0
1496,299,3,1,0,9,0
1497,299,3,2,12,6,0
1498,299,3,4,19,4,0
1499,299,3,5,0,3,0
1500,300,2,0,0,6,0
1501,300,2,1,0,8,0
1502,300,2,3,4,4,0
1503,300,2,4,3,6,0
1504,300,2,5,0,7,0
1505,301,2,0,0,5,0
1506,301,2,1,0,5,0
1507,301,2,3,7,4,0
1508,301,2,4,0,6,0
1509,301,2,5,0,5,0
1510,302,2,0,0,8,0
1511,302,2,1,0,2,0
1512,302,2,3,29,5,0
1513,302,2,4,0,5,0
1514,302,2,5,0,3,0
1515,303,3,0,1,5,0
1516,303,3,1,0,9,0
1517,303,3,2,16,9,0
1518,303,3,4,12,2,0
1519,303,3,5,0,4,0
1520,304,2,0,0,7,0
1521,304,2,1,0,7,0
1522,304,2,3,11,4,0
1523,304,2,4,0,7,0
1524,304,2,5,0,8,0
1525,305,2,0,0,6,0
1526,305,2,1,0,3,0
1527,305,2,3,12,7,0
1528,305,2,4,0,8,0
1529,305,2,5,0,9,0
1530,306,3,0,0,5,0
1531,306,3,1,0,6,0
1532,306,3,2,3,5,0
1533,306,3,4,2,6,0
1534,306,3,5,0,4,0
1535,307,2,0,1,5,0
1536,307,2,1,0,5,0
1537,307,2,3,38,3,0
1538,307,2,4,3,5,0
1539,307,2,5,0,2,0
1540,308,3,0,0,5,0
1541,308,3,1,6,4,0
1542,308,3,2,14,3,0
1543,308,3,4,14,4,0
1544,308,3,5,0,7,0
1545,309,4,0,0,9,0
1546,309,4,1,0,8,0
1547,309,4,2,28,9,0
1548,309,4,3,12,4,0
1549,309,4,5,0,2,0
1550,310,2,0,0,4,0
1551,310,2,1,0,5,0
1552,310,2,3,20,5,0
1553,310,2,4,6,7,0
1554,310,2,5,0,8,0
1555,311,2,0,0,6,0
1556,311,2,1,0,7,0
1557,311,2,3,15,5,0
1558,311,2,4,0,6,0
1559,311,2,5,0,6,0
1560,312,2,0,0,4,0
1561,312,2,1,0,6,0
1562,312,2,3,12,6,0
1563,312,2,4,0,7,0
1564,312,2,5,0,6,0
1565,313,2,0,0,7,0
1566,313,2,1,0,5,0
1567,313,2,3,1,5,0
1568,313,2,4,1,8,0
1569,313,2,5,0,5,0
1570,314,2,0,0,4,0
1571,314,2,1,0,5,0
1572,314,2,3,14,8,0
1573,314,2,4,2,5,0
1574,314,2,5,0,4,0
1575,315,3,0,0,4,0
1576,315,3,1,1,7,0
1577,315,3,2,10,7,0
1578,315,3,4,0,3,0
1579,315,3,5,0,7,0
1580,316,2,0,0,4,0
1581,316,2,1,2,3,0
1582,316,2,3,14,9,0
1583,316,2,4,30,6,0
1584,316,2,5,0,5,0
1585,317,2,0,0,5,0
1586,317,2,1,0,5,0
1587,317,2,3,8,5,0
1588,317,2,4,0,7,0
1589,317,2,5,0,9,0
1590,318,2,0,0,9,0
1591,318,2,1,0,9,0
1592,318,2,3,2,3,0
1593,318,2,4,1,3,0
1594,318,2,5,0,3,0
1595,319,2,0,0,4,0
1596,319,2,1,0,7,0
1597,319,2,3,30,7,0
1598,319,2,4,0,7,0
1599,319,2,5,0,4,0
